date,Approving,Disapproving,Unsure/NoData,party
2010-06-14,47.0,45.0,8.0,D
2010-06-15,47.0,45.0,8.0,D
2010-06-16,47.0,45.0,8.0,D
2010-06-17,47.0,45.0,8.0,D
2010-06-18,47.0,45.0,8.0,D
2010-06-19,47.0,45.0,8.0,D
2010-06-20,47.0,45.0,8.0,D
2010-06-07,46.0,46.0,8.0,D
2010-06-08,46.0,46.0,8.0,D
2010-06-09,46.0,46.0,8.0,D
2010-06-10,46.0,46.0,8.0,D
2010-06-11,46.0,46.0,8.0,D
2010-06-12,46.0,46.0,8.0,D
2010-06-13,46.0,46.0,8.0,D
2010-05-31,47.0,45.0,8.0,D
2010-06-01,47.0,45.0,8.0,D
2010-06-02,47.0,45.0,8.0,D
2010-06-03,47.0,45.0,8.0,D
2010-06-04,47.0,45.0,8.0,D
2010-06-05,47.0,45.0,8.0,D
2010-06-06,47.0,45.0,8.0,D
2010-05-24,46.0,46.0,8.0,D
2010-05-25,46.0,46.0,8.0,D
2010-05-26,46.0,46.0,8.0,D
2010-05-27,46.0,46.0,8.0,D
2010-05-28,46.0,46.0,8.0,D
2010-05-29,46.0,46.0,8.0,D
2010-05-30,46.0,46.0,8.0,D
2010-05-17,48.0,45.0,7.0,D
2010-05-18,48.0,45.0,7.0,D
2010-05-19,48.0,45.0,7.0,D
2010-05-20,48.0,45.0,7.0,D
2010-05-21,48.0,45.0,7.0,D
2010-05-22,48.0,45.0,7.0,D
2010-05-23,48.0,45.0,7.0,D
2010-05-10,49.0,43.0,8.0,D
2010-05-11,49.0,43.0,8.0,D
2010-05-12,49.0,43.0,8.0,D
2010-05-13,49.0,43.0,8.0,D
2010-05-14,49.0,43.0,8.0,D
2010-05-15,49.0,43.0,8.0,D
2010-05-16,49.0,43.0,8.0,D
2010-05-03,50.0,43.0,7.0,D
2010-05-04,50.0,43.0,7.0,D
2010-05-05,50.0,43.0,7.0,D
2010-05-06,50.0,43.0,7.0,D
2010-05-07,50.0,43.0,7.0,D
2010-05-08,50.0,43.0,7.0,D
2010-05-09,50.0,43.0,7.0,D
2010-04-26,48.0,45.0,7.0,D
2010-04-27,48.0,45.0,7.0,D
2010-04-28,48.0,45.0,7.0,D
2010-04-29,48.0,45.0,7.0,D
2010-04-30,48.0,45.0,7.0,D
2010-05-01,48.0,45.0,7.0,D
2010-05-02,48.0,45.0,7.0,D
2010-04-19,50.0,43.0,7.0,D
2010-04-20,50.0,43.0,7.0,D
2010-04-21,50.0,43.0,7.0,D
2010-04-22,50.0,43.0,7.0,D
2010-04-23,50.0,43.0,7.0,D
2010-04-24,50.0,43.0,7.0,D
2010-04-25,50.0,43.0,7.0,D
2010-04-12,48.0,45.0,7.0,D
2010-04-13,48.0,45.0,7.0,D
2010-04-14,48.0,45.0,7.0,D
2010-04-15,48.0,45.0,7.0,D
2010-04-16,48.0,45.0,7.0,D
2010-04-17,48.0,45.0,7.0,D
2010-04-18,48.0,45.0,7.0,D
2010-04-05,47.0,46.0,7.0,D
2010-04-06,47.0,46.0,7.0,D
2010-04-07,47.0,46.0,7.0,D
2010-04-08,47.0,46.0,7.0,D
2010-04-09,47.0,46.0,7.0,D
2010-04-10,47.0,46.0,7.0,D
2010-04-11,47.0,46.0,7.0,D
2010-03-29,49.0,44.0,7.0,D
2010-03-30,49.0,44.0,7.0,D
2010-03-31,49.0,44.0,7.0,D
2010-04-01,49.0,44.0,7.0,D
2010-04-02,49.0,44.0,7.0,D
2010-04-03,49.0,44.0,7.0,D
2010-04-04,49.0,44.0,7.0,D
2010-03-22,49.0,44.0,7.0,D
2010-03-23,49.0,44.0,7.0,D
2010-03-24,49.0,44.0,7.0,D
2010-03-25,49.0,44.0,7.0,D
2010-03-26,49.0,44.0,7.0,D
2010-03-27,49.0,44.0,7.0,D
2010-03-28,49.0,44.0,7.0,D
2010-03-15,48.0,45.0,7.0,D
2010-03-16,48.0,45.0,7.0,D
2010-03-17,48.0,45.0,7.0,D
2010-03-18,48.0,45.0,7.0,D
2010-03-19,48.0,45.0,7.0,D
2010-03-20,48.0,45.0,7.0,D
2010-03-21,48.0,45.0,7.0,D
2010-03-08,48.0,45.0,7.0,D
2010-03-09,48.0,45.0,7.0,D
2010-03-10,48.0,45.0,7.0,D
2010-03-11,48.0,45.0,7.0,D
2010-03-12,48.0,45.0,7.0,D
2010-03-13,48.0,45.0,7.0,D
2010-03-14,48.0,45.0,7.0,D
2010-03-01,49.0,44.0,7.0,D
2010-03-02,49.0,44.0,7.0,D
2010-03-03,49.0,44.0,7.0,D
2010-03-04,49.0,44.0,7.0,D
2010-03-05,49.0,44.0,7.0,D
2010-03-06,49.0,44.0,7.0,D
2010-03-07,49.0,44.0,7.0,D
2010-02-22,50.0,43.0,7.0,D
2010-02-23,50.0,43.0,7.0,D
2010-02-24,50.0,43.0,7.0,D
2010-02-25,50.0,43.0,7.0,D
2010-02-26,50.0,43.0,7.0,D
2010-02-27,50.0,43.0,7.0,D
2010-02-28,50.0,43.0,7.0,D
2010-02-15,49.0,43.0,8.0,D
2010-02-16,49.0,43.0,8.0,D
2010-02-17,49.0,43.0,8.0,D
2010-02-18,49.0,43.0,8.0,D
2010-02-19,49.0,43.0,8.0,D
2010-02-20,49.0,43.0,8.0,D
2010-02-21,49.0,43.0,8.0,D
2010-02-08,51.0,42.0,7.0,D
2010-02-09,51.0,42.0,7.0,D
2010-02-10,51.0,42.0,7.0,D
2010-02-11,51.0,42.0,7.0,D
2010-02-12,51.0,42.0,7.0,D
2010-02-13,51.0,42.0,7.0,D
2010-02-14,51.0,42.0,7.0,D
2010-02-01,50.0,43.0,7.0,D
2010-02-02,50.0,43.0,7.0,D
2010-02-03,50.0,43.0,7.0,D
2010-02-04,50.0,43.0,7.0,D
2010-02-05,50.0,43.0,7.0,D
2010-02-06,50.0,43.0,7.0,D
2010-02-07,50.0,43.0,7.0,D
2010-01-25,48.0,45.0,7.0,D
2010-01-26,48.0,45.0,7.0,D
2010-01-27,48.0,45.0,7.0,D
2010-01-28,48.0,45.0,7.0,D
2010-01-29,48.0,45.0,7.0,D
2010-01-30,48.0,45.0,7.0,D
2010-01-31,48.0,45.0,7.0,D
2010-01-18,49.0,46.0,5.0,D
2010-01-19,49.0,46.0,5.0,D
2010-01-20,49.0,46.0,5.0,D
2010-01-21,49.0,46.0,5.0,D
2010-01-22,49.0,46.0,5.0,D
2010-01-23,49.0,46.0,5.0,D
2010-01-24,49.0,46.0,5.0,D
2010-01-11,50.0,43.0,7.0,D
2010-01-12,50.0,43.0,7.0,D
2010-01-13,50.0,43.0,7.0,D
2010-01-14,50.0,43.0,7.0,D
2010-01-15,50.0,43.0,7.0,D
2010-01-16,50.0,43.0,7.0,D
2010-01-17,50.0,43.0,7.0,D
2010-01-04,51.0,43.0,6.0,D
2010-01-05,51.0,43.0,6.0,D
2010-01-06,51.0,43.0,6.0,D
2010-01-07,51.0,43.0,6.0,D
2010-01-08,51.0,43.0,6.0,D
2010-01-09,51.0,43.0,6.0,D
2010-01-10,51.0,43.0,6.0,D
2009-12-28,51.0,43.0,6.0,D
2009-12-29,51.0,43.0,6.0,D
2009-12-30,51.0,43.0,6.0,D
2009-12-31,51.0,43.0,6.0,D
2010-01-01,51.0,43.0,6.0,D
2010-01-02,51.0,43.0,6.0,D
2010-01-03,51.0,43.0,6.0,D
2009-12-21,51.0,43.0,6.0,D
2009-12-22,51.0,43.0,6.0,D
2009-12-23,51.0,43.0,6.0,D
2009-12-24,51.0,43.0,6.0,D
2009-12-25,51.0,43.0,6.0,D
2009-12-26,51.0,43.0,6.0,D
2009-12-27,51.0,43.0,6.0,D
2009-12-14,50.0,43.0,7.0,D
2009-12-15,50.0,43.0,7.0,D
2009-12-16,50.0,43.0,7.0,D
2009-12-17,50.0,43.0,7.0,D
2009-12-18,50.0,43.0,7.0,D
2009-12-19,50.0,43.0,7.0,D
2009-12-20,50.0,43.0,7.0,D
2009-12-07,49.0,42.0,9.0,D
2009-12-08,49.0,42.0,9.0,D
2009-12-09,49.0,42.0,9.0,D
2009-12-10,49.0,42.0,9.0,D
2009-12-11,49.0,42.0,9.0,D
2009-12-12,49.0,42.0,9.0,D
2009-12-13,49.0,42.0,9.0,D
2009-11-30,50.0,44.0,6.0,D
2009-12-01,50.0,44.0,6.0,D
2009-12-02,50.0,44.0,6.0,D
2009-12-03,50.0,44.0,6.0,D
2009-12-04,50.0,44.0,6.0,D
2009-12-05,50.0,44.0,6.0,D
2009-12-06,50.0,44.0,6.0,D
2009-11-23,50.0,42.0,8.0,D
2009-11-24,50.0,42.0,8.0,D
2009-11-25,50.0,42.0,8.0,D
2009-11-26,50.0,42.0,8.0,D
2009-11-27,50.0,42.0,8.0,D
2009-11-28,50.0,42.0,8.0,D
2009-11-29,50.0,42.0,8.0,D
2009-11-16,49.0,44.0,7.0,D
2009-11-17,49.0,44.0,7.0,D
2009-11-18,49.0,44.0,7.0,D
2009-11-19,49.0,44.0,7.0,D
2009-11-20,49.0,44.0,7.0,D
2009-11-21,49.0,44.0,7.0,D
2009-11-22,49.0,44.0,7.0,D
2009-11-09,53.0,39.0,8.0,D
2009-11-10,53.0,39.0,8.0,D
2009-11-11,53.0,39.0,8.0,D
2009-11-12,53.0,39.0,8.0,D
2009-11-13,53.0,39.0,8.0,D
2009-11-14,53.0,39.0,8.0,D
2009-11-15,53.0,39.0,8.0,D
2009-11-02,52.0,42.0,6.0,D
2009-11-03,52.0,42.0,6.0,D
2009-11-04,52.0,42.0,6.0,D
2009-11-05,52.0,42.0,6.0,D
2009-11-06,52.0,42.0,6.0,D
2009-11-07,52.0,42.0,6.0,D
2009-11-08,52.0,42.0,6.0,D
2009-10-26,53.0,41.0,6.0,D
2009-10-27,53.0,41.0,6.0,D
2009-10-28,53.0,41.0,6.0,D
2009-10-29,53.0,41.0,6.0,D
2009-10-30,53.0,41.0,6.0,D
2009-10-31,53.0,41.0,6.0,D
2009-11-01,53.0,41.0,6.0,D
2009-10-19,53.0,39.0,8.0,D
2009-10-20,53.0,39.0,8.0,D
2009-10-21,53.0,39.0,8.0,D
2009-10-22,53.0,39.0,8.0,D
2009-10-23,53.0,39.0,8.0,D
2009-10-24,53.0,39.0,8.0,D
2009-10-25,53.0,39.0,8.0,D
2009-10-12,52.0,41.0,7.0,D
2009-10-13,52.0,41.0,7.0,D
2009-10-14,52.0,41.0,7.0,D
2009-10-15,52.0,41.0,7.0,D
2009-10-16,52.0,41.0,7.0,D
2009-10-17,52.0,41.0,7.0,D
2009-10-18,52.0,41.0,7.0,D
2009-10-05,54.0,38.0,8.0,D
2009-10-06,54.0,38.0,8.0,D
2009-10-07,54.0,38.0,8.0,D
2009-10-08,54.0,38.0,8.0,D
2009-10-09,54.0,38.0,8.0,D
2009-10-10,54.0,38.0,8.0,D
2009-10-11,54.0,38.0,8.0,D
2009-09-28,52.0,40.0,8.0,D
2009-09-29,52.0,40.0,8.0,D
2009-09-30,52.0,40.0,8.0,D
2009-10-01,52.0,40.0,8.0,D
2009-10-02,52.0,40.0,8.0,D
2009-10-03,52.0,40.0,8.0,D
2009-10-04,52.0,40.0,8.0,D
2009-09-21,51.0,41.0,8.0,D
2009-09-22,51.0,41.0,8.0,D
2009-09-23,51.0,41.0,8.0,D
2009-09-24,51.0,41.0,8.0,D
2009-09-25,51.0,41.0,8.0,D
2009-09-26,51.0,41.0,8.0,D
2009-09-27,51.0,41.0,8.0,D
2009-09-14,52.0,41.0,7.0,D
2009-09-15,52.0,41.0,7.0,D
2009-09-16,52.0,41.0,7.0,D
2009-09-17,52.0,41.0,7.0,D
2009-09-18,52.0,41.0,7.0,D
2009-09-19,52.0,41.0,7.0,D
2009-09-20,52.0,41.0,7.0,D
2009-09-07,52.0,41.0,7.0,D
2009-09-08,52.0,41.0,7.0,D
2009-09-09,52.0,41.0,7.0,D
2009-09-10,52.0,41.0,7.0,D
2009-09-11,52.0,41.0,7.0,D
2009-09-12,52.0,41.0,7.0,D
2009-09-13,52.0,41.0,7.0,D
2009-08-31,53.0,40.0,7.0,D
2009-09-01,53.0,40.0,7.0,D
2009-09-02,53.0,40.0,7.0,D
2009-09-03,53.0,40.0,7.0,D
2009-09-04,53.0,40.0,7.0,D
2009-09-05,53.0,40.0,7.0,D
2009-09-06,53.0,40.0,7.0,D
2009-08-24,50.0,43.0,7.0,D
2009-08-25,50.0,43.0,7.0,D
2009-08-26,50.0,43.0,7.0,D
2009-08-27,50.0,43.0,7.0,D
2009-08-28,50.0,43.0,7.0,D
2009-08-29,50.0,43.0,7.0,D
2009-08-30,50.0,43.0,7.0,D
2009-08-17,52.0,41.0,7.0,D
2009-08-18,52.0,41.0,7.0,D
2009-08-19,52.0,41.0,7.0,D
2009-08-20,52.0,41.0,7.0,D
2009-08-21,52.0,41.0,7.0,D
2009-08-22,52.0,41.0,7.0,D
2009-08-23,52.0,41.0,7.0,D
2009-08-10,54.0,40.0,6.0,D
2009-08-11,54.0,40.0,6.0,D
2009-08-12,54.0,40.0,6.0,D
2009-08-13,54.0,40.0,6.0,D
2009-08-14,54.0,40.0,6.0,D
2009-08-15,54.0,40.0,6.0,D
2009-08-16,54.0,40.0,6.0,D
2009-08-03,56.0,37.0,7.0,D
2009-08-04,56.0,37.0,7.0,D
2009-08-05,56.0,37.0,7.0,D
2009-08-06,56.0,37.0,7.0,D
2009-08-07,56.0,37.0,7.0,D
2009-08-08,56.0,37.0,7.0,D
2009-08-09,56.0,37.0,7.0,D
2009-07-27,54.0,39.0,7.0,D
2009-07-28,54.0,39.0,7.0,D
2009-07-29,54.0,39.0,7.0,D
2009-07-30,54.0,39.0,7.0,D
2009-07-31,54.0,39.0,7.0,D
2009-08-01,54.0,39.0,7.0,D
2009-08-02,54.0,39.0,7.0,D
2009-07-20,56.0,38.0,6.0,D
2009-07-21,56.0,38.0,6.0,D
2009-07-22,56.0,38.0,6.0,D
2009-07-23,56.0,38.0,6.0,D
2009-07-24,56.0,38.0,6.0,D
2009-07-25,56.0,38.0,6.0,D
2009-07-26,56.0,38.0,6.0,D
2009-07-13,59.0,33.0,8.0,D
2009-07-14,59.0,33.0,8.0,D
2009-07-15,59.0,33.0,8.0,D
2009-07-16,59.0,33.0,8.0,D
2009-07-17,59.0,33.0,8.0,D
2009-07-18,59.0,33.0,8.0,D
2009-07-19,59.0,33.0,8.0,D
2009-07-06,58.0,34.0,8.0,D
2009-07-07,58.0,34.0,8.0,D
2009-07-08,58.0,34.0,8.0,D
2009-07-09,58.0,34.0,8.0,D
2009-07-10,58.0,34.0,8.0,D
2009-07-11,58.0,34.0,8.0,D
2009-07-12,58.0,34.0,8.0,D
2009-06-29,60.0,32.0,8.0,D
2009-06-30,60.0,32.0,8.0,D
2009-07-01,60.0,32.0,8.0,D
2009-07-02,60.0,32.0,8.0,D
2009-07-03,60.0,32.0,8.0,D
2009-07-04,60.0,32.0,8.0,D
2009-07-05,60.0,32.0,8.0,D
2009-06-22,60.0,33.0,7.0,D
2009-06-23,60.0,33.0,7.0,D
2009-06-24,60.0,33.0,7.0,D
2009-06-25,60.0,33.0,7.0,D
2009-06-26,60.0,33.0,7.0,D
2009-06-27,60.0,33.0,7.0,D
2009-06-28,60.0,33.0,7.0,D
2009-06-15,59.0,34.0,7.0,D
2009-06-16,59.0,34.0,7.0,D
2009-06-17,59.0,34.0,7.0,D
2009-06-18,59.0,34.0,7.0,D
2009-06-19,59.0,34.0,7.0,D
2009-06-20,59.0,34.0,7.0,D
2009-06-21,59.0,34.0,7.0,D
2009-06-08,61.0,31.0,8.0,D
2009-06-09,61.0,31.0,8.0,D
2009-06-10,61.0,31.0,8.0,D
2009-06-11,61.0,31.0,8.0,D
2009-06-12,61.0,31.0,8.0,D
2009-06-13,61.0,31.0,8.0,D
2009-06-14,61.0,31.0,8.0,D
2009-06-01,62.0,31.0,7.0,D
2009-06-02,62.0,31.0,7.0,D
2009-06-03,62.0,31.0,7.0,D
2009-06-04,62.0,31.0,7.0,D
2009-06-05,62.0,31.0,7.0,D
2009-06-06,62.0,31.0,7.0,D
2009-06-07,62.0,31.0,7.0,D
2009-05-25,63.0,30.0,7.0,D
2009-05-26,63.0,30.0,7.0,D
2009-05-27,63.0,30.0,7.0,D
2009-05-28,63.0,30.0,7.0,D
2009-05-29,63.0,30.0,7.0,D
2009-05-30,63.0,30.0,7.0,D
2009-05-31,63.0,30.0,7.0,D
2009-05-18,64.0,28.0,8.0,D
2009-05-19,64.0,28.0,8.0,D
2009-05-20,64.0,28.0,8.0,D
2009-05-21,64.0,28.0,8.0,D
2009-05-22,64.0,28.0,8.0,D
2009-05-23,64.0,28.0,8.0,D
2009-05-24,64.0,28.0,8.0,D
2009-05-11,64.0,29.0,7.0,D
2009-05-12,64.0,29.0,7.0,D
2009-05-13,64.0,29.0,7.0,D
2009-05-14,64.0,29.0,7.0,D
2009-05-15,64.0,29.0,7.0,D
2009-05-16,64.0,29.0,7.0,D
2009-05-17,64.0,29.0,7.0,D
2009-05-04,66.0,27.0,7.0,D
2009-05-05,66.0,27.0,7.0,D
2009-05-06,66.0,27.0,7.0,D
2009-05-07,66.0,27.0,7.0,D
2009-05-08,66.0,27.0,7.0,D
2009-05-09,66.0,27.0,7.0,D
2009-05-10,66.0,27.0,7.0,D
2009-04-27,65.0,29.0,6.0,D
2009-04-28,65.0,29.0,6.0,D
2009-04-29,65.0,29.0,6.0,D
2009-04-30,65.0,29.0,6.0,D
2009-05-01,65.0,29.0,6.0,D
2009-05-02,65.0,29.0,6.0,D
2009-05-03,65.0,29.0,6.0,D
2009-04-20,65.0,29.0,6.0,D
2009-04-21,65.0,29.0,6.0,D
2009-04-22,65.0,29.0,6.0,D
2009-04-23,65.0,29.0,6.0,D
2009-04-24,65.0,29.0,6.0,D
2009-04-25,65.0,29.0,6.0,D
2009-04-26,65.0,29.0,6.0,D
2009-04-13,62.0,29.0,9.0,D
2009-04-14,62.0,29.0,9.0,D
2009-04-15,62.0,29.0,9.0,D
2009-04-16,62.0,29.0,9.0,D
2009-04-17,62.0,29.0,9.0,D
2009-04-18,62.0,29.0,9.0,D
2009-04-19,62.0,29.0,9.0,D
2009-04-06,61.0,28.0,11.0,D
2009-04-07,61.0,28.0,11.0,D
2009-04-08,61.0,28.0,11.0,D
2009-04-09,61.0,28.0,11.0,D
2009-04-10,61.0,28.0,11.0,D
2009-04-11,61.0,28.0,11.0,D
2009-04-12,61.0,28.0,11.0,D
2009-03-30,62.0,28.0,10.0,D
2009-03-31,62.0,28.0,10.0,D
2009-04-01,62.0,28.0,10.0,D
2009-04-02,62.0,28.0,10.0,D
2009-04-03,62.0,28.0,10.0,D
2009-04-04,62.0,28.0,10.0,D
2009-04-05,62.0,28.0,10.0,D
2009-03-23,61.0,29.0,10.0,D
2009-03-24,61.0,29.0,10.0,D
2009-03-25,61.0,29.0,10.0,D
2009-03-26,61.0,29.0,10.0,D
2009-03-27,61.0,29.0,10.0,D
2009-03-28,61.0,29.0,10.0,D
2009-03-29,61.0,29.0,10.0,D
2009-03-16,63.0,26.0,11.0,D
2009-03-17,63.0,26.0,11.0,D
2009-03-18,63.0,26.0,11.0,D
2009-03-19,63.0,26.0,11.0,D
2009-03-20,63.0,26.0,11.0,D
2009-03-21,63.0,26.0,11.0,D
2009-03-22,63.0,26.0,11.0,D
2009-03-09,62.0,28.0,10.0,D
2009-03-10,62.0,28.0,10.0,D
2009-03-11,62.0,28.0,10.0,D
2009-03-12,62.0,28.0,10.0,D
2009-03-13,62.0,28.0,10.0,D
2009-03-14,62.0,28.0,10.0,D
2009-03-15,62.0,28.0,10.0,D
2009-03-02,62.0,27.0,11.0,D
2009-03-03,62.0,27.0,11.0,D
2009-03-04,62.0,27.0,11.0,D
2009-03-05,62.0,27.0,11.0,D
2009-03-06,62.0,27.0,11.0,D
2009-03-07,62.0,27.0,11.0,D
2009-03-08,62.0,27.0,11.0,D
2009-02-23,64.0,23.0,13.0,D
2009-02-24,64.0,23.0,13.0,D
2009-02-25,64.0,23.0,13.0,D
2009-02-26,64.0,23.0,13.0,D
2009-02-27,64.0,23.0,13.0,D
2009-02-28,64.0,23.0,13.0,D
2009-03-01,64.0,23.0,13.0,D
2009-02-16,62.0,25.0,13.0,D
2009-02-17,62.0,25.0,13.0,D
2009-02-18,62.0,25.0,13.0,D
2009-02-19,62.0,25.0,13.0,D
2009-02-20,62.0,25.0,13.0,D
2009-02-21,62.0,25.0,13.0,D
2009-02-22,62.0,25.0,13.0,D
2009-02-09,64.0,22.0,14.0,D
2009-02-10,64.0,22.0,14.0,D
2009-02-11,64.0,22.0,14.0,D
2009-02-12,64.0,22.0,14.0,D
2009-02-13,64.0,22.0,14.0,D
2009-02-14,64.0,22.0,14.0,D
2009-02-15,64.0,22.0,14.0,D
2009-02-02,65.0,21.0,14.0,D
2009-02-03,65.0,21.0,14.0,D
2009-02-04,65.0,21.0,14.0,D
2009-02-05,65.0,21.0,14.0,D
2009-02-06,65.0,21.0,14.0,D
2009-02-07,65.0,21.0,14.0,D
2009-02-08,65.0,21.0,14.0,D
2009-01-26,66.0,18.0,16.0,D
2009-01-27,66.0,18.0,16.0,D
2009-01-28,66.0,18.0,16.0,D
2009-01-29,66.0,18.0,16.0,D
2009-01-30,66.0,18.0,16.0,D
2009-01-31,66.0,18.0,16.0,D
2009-02-01,66.0,18.0,16.0,D
2009-01-19,67.0,13.0,20.0,D
2009-01-20,67.0,13.0,20.0,D
2009-01-21,67.0,13.0,20.0,D
2009-01-22,67.0,13.0,20.0,D
2009-01-23,67.0,13.0,20.0,D
2009-01-24,67.0,13.0,20.0,D
2009-01-25,67.0,13.0,20.0,D
2021-01-04,34.0,62.0,4.0,R
2021-01-05,34.0,62.0,4.0,R
2021-01-06,34.0,62.0,4.0,R
2021-01-07,34.0,62.0,4.0,R
2021-01-08,34.0,62.0,4.0,R
2021-01-09,34.0,62.0,4.0,R
2021-01-10,34.0,62.0,4.0,R
2021-01-11,34.0,62.0,4.0,R
2021-01-12,34.0,62.0,4.0,R
2021-01-13,34.0,62.0,4.0,R
2021-01-14,34.0,62.0,4.0,R
2021-01-15,34.0,62.0,4.0,R
2020-12-01,39.0,57.0,4.0,R
2020-12-02,39.0,57.0,4.0,R
2020-12-03,39.0,57.0,4.0,R
2020-12-04,39.0,57.0,4.0,R
2020-12-05,39.0,57.0,4.0,R
2020-12-06,39.0,57.0,4.0,R
2020-12-07,39.0,57.0,4.0,R
2020-12-08,39.0,57.0,4.0,R
2020-12-09,39.0,57.0,4.0,R
2020-12-10,39.0,57.0,4.0,R
2020-12-11,39.0,57.0,4.0,R
2020-12-12,39.0,57.0,4.0,R
2020-12-13,39.0,57.0,4.0,R
2020-12-14,39.0,57.0,4.0,R
2020-12-15,39.0,57.0,4.0,R
2020-12-16,39.0,57.0,4.0,R
2020-12-17,39.0,57.0,4.0,R
2020-11-05,43.0,55.0,2.0,R
2020-11-06,43.0,55.0,2.0,R
2020-11-07,43.0,55.0,2.0,R
2020-11-08,43.0,55.0,2.0,R
2020-11-09,43.0,55.0,2.0,R
2020-11-10,43.0,55.0,2.0,R
2020-11-11,43.0,55.0,2.0,R
2020-11-12,43.0,55.0,2.0,R
2020-11-13,43.0,55.0,2.0,R
2020-11-14,43.0,55.0,2.0,R
2020-11-15,43.0,55.0,2.0,R
2020-11-16,43.0,55.0,2.0,R
2020-11-17,43.0,55.0,2.0,R
2020-11-18,43.0,55.0,2.0,R
2020-11-19,43.0,55.0,2.0,R
2020-10-16,46.0,52.0,2.0,R
2020-10-17,46.0,52.0,2.0,R
2020-10-18,46.0,52.0,2.0,R
2020-10-19,46.0,52.0,2.0,R
2020-10-20,46.0,52.0,2.0,R
2020-10-21,46.0,52.0,2.0,R
2020-10-22,46.0,52.0,2.0,R
2020-10-23,46.0,52.0,2.0,R
2020-10-24,46.0,52.0,2.0,R
2020-10-25,46.0,52.0,2.0,R
2020-10-26,46.0,52.0,2.0,R
2020-10-27,46.0,52.0,2.0,R
2020-09-30,43.0,55.0,2.0,R
2020-10-01,43.0,55.0,2.0,R
2020-10-02,43.0,55.0,2.0,R
2020-10-03,43.0,55.0,2.0,R
2020-10-04,43.0,55.0,2.0,R
2020-10-05,43.0,55.0,2.0,R
2020-10-06,43.0,55.0,2.0,R
2020-10-07,43.0,55.0,2.0,R
2020-10-08,43.0,55.0,2.0,R
2020-10-09,43.0,55.0,2.0,R
2020-10-10,43.0,55.0,2.0,R
2020-10-11,43.0,55.0,2.0,R
2020-10-12,43.0,55.0,2.0,R
2020-10-13,43.0,55.0,2.0,R
2020-10-14,43.0,55.0,2.0,R
2020-10-15,43.0,55.0,2.0,R
2020-09-14,46.0,52.0,2.0,R
2020-09-15,46.0,52.0,2.0,R
2020-09-16,46.0,52.0,2.0,R
2020-09-17,46.0,52.0,2.0,R
2020-09-18,46.0,52.0,2.0,R
2020-09-19,46.0,52.0,2.0,R
2020-09-20,46.0,52.0,2.0,R
2020-09-21,46.0,52.0,2.0,R
2020-09-22,46.0,52.0,2.0,R
2020-09-23,46.0,52.0,2.0,R
2020-09-24,46.0,52.0,2.0,R
2020-09-25,46.0,52.0,2.0,R
2020-09-26,46.0,52.0,2.0,R
2020-09-27,46.0,52.0,2.0,R
2020-09-28,46.0,52.0,2.0,R
2020-08-31,42.0,56.0,2.0,R
2020-09-01,42.0,56.0,2.0,R
2020-09-02,42.0,56.0,2.0,R
2020-09-03,42.0,56.0,2.0,R
2020-09-04,42.0,56.0,2.0,R
2020-09-05,42.0,56.0,2.0,R
2020-09-06,42.0,56.0,2.0,R
2020-09-07,42.0,56.0,2.0,R
2020-09-08,42.0,56.0,2.0,R
2020-09-09,42.0,56.0,2.0,R
2020-09-10,42.0,56.0,2.0,R
2020-09-11,42.0,56.0,2.0,R
2020-09-12,42.0,56.0,2.0,R
2020-09-13,42.0,56.0,2.0,R
2020-07-30,42.0,55.0,3.0,R
2020-07-31,42.0,55.0,3.0,R
2020-08-01,42.0,55.0,3.0,R
2020-08-02,42.0,55.0,3.0,R
2020-08-03,42.0,55.0,3.0,R
2020-08-04,42.0,55.0,3.0,R
2020-08-05,42.0,55.0,3.0,R
2020-08-06,42.0,55.0,3.0,R
2020-08-07,42.0,55.0,3.0,R
2020-08-08,42.0,55.0,3.0,R
2020-08-09,42.0,55.0,3.0,R
2020-08-10,42.0,55.0,3.0,R
2020-08-11,42.0,55.0,3.0,R
2020-08-12,42.0,55.0,3.0,R
2020-07-01,41.0,56.0,3.0,R
2020-07-02,41.0,56.0,3.0,R
2020-07-03,41.0,56.0,3.0,R
2020-07-04,41.0,56.0,3.0,R
2020-07-05,41.0,56.0,3.0,R
2020-07-06,41.0,56.0,3.0,R
2020-07-07,41.0,56.0,3.0,R
2020-07-08,41.0,56.0,3.0,R
2020-07-09,41.0,56.0,3.0,R
2020-07-10,41.0,56.0,3.0,R
2020-07-11,41.0,56.0,3.0,R
2020-07-12,41.0,56.0,3.0,R
2020-07-13,41.0,56.0,3.0,R
2020-07-14,41.0,56.0,3.0,R
2020-07-15,41.0,56.0,3.0,R
2020-07-16,41.0,56.0,3.0,R
2020-07-17,41.0,56.0,3.0,R
2020-07-18,41.0,56.0,3.0,R
2020-07-19,41.0,56.0,3.0,R
2020-07-20,41.0,56.0,3.0,R
2020-07-21,41.0,56.0,3.0,R
2020-07-22,41.0,56.0,3.0,R
2020-07-23,41.0,56.0,3.0,R
2020-06-08,38.0,57.0,5.0,R
2020-06-09,38.0,57.0,5.0,R
2020-06-10,38.0,57.0,5.0,R
2020-06-11,38.0,57.0,5.0,R
2020-06-12,38.0,57.0,5.0,R
2020-06-13,38.0,57.0,5.0,R
2020-06-14,38.0,57.0,5.0,R
2020-06-15,38.0,57.0,5.0,R
2020-06-16,38.0,57.0,5.0,R
